	sub_id	agent	tau_gen	lambda_gen	interrupted	duration	n_tr	n_tr_b1	n_tr_b2	n_tr_b3	mean_tr_over_blocks	std_tr_over_blocks	n_tr_r1	n_tr_r2	n_tr_r3	n_tr_r4	n_tr_r5	n_tr_r6	n_tr_r7	n_tr_r8	n_tr_r9	n_tr_r10	n_val_actions	n_val_blocks	n_val_rounds	n_drills	p_drills	mean_drills	std_drills	n_steps	p_steps	n_drills_b1	n_drills_b2	n_drills_b3	mean_drills_b1	mean_drills_b2	mean_drills_b3	n_steps_b1	n_steps_b2	n_steps_b3	n_drills_r01	n_drills_r02	n_drills_r03	n_drills_r04	n_drills_r05	n_drills_r06	n_drills_r07	n_drills_r08	n_drills_r09	n_drills_r10	n_steps_r01	n_steps_r02	n_steps_r03	n_steps_r04	n_steps_r05	n_steps_r06	n_steps_r07	n_steps_r08	n_steps_r09	n_steps_r10	n_tr_giv_hides_0	n_tr_giv_hides_1	p_tr_giv_hides_0	p_tr_giv_hides_1	p_unv_if_drill	p_unv_if_step	p_visible_hide_giv_0.0_tr_disc	p_visible_hide_giv_1.0_tr_disc	n_tr_giv_hides_2	p_tr_giv_hides_2	n_tr_giv_hides_3	p_tr_giv_hides_3	n_tr_giv_hides_4	n_tr_giv_hides_5	p_tr_giv_hides_4	p_tr_giv_hides_5	n_tr_giv_hides_6	p_tr_giv_hides_6
342	A1_rep-1_tau-275_lambda-nan_part-37	A1	0.275	n/a	0	n/a	6.0	2.0	4.0	0.0	2.0	1.632993161855452	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	316	3	30	56	0.17721518987341772	0.17721518987341772	0.3818507121265406	260	0.8227848101265823	22	20	14	0.205607476635514	0.2247191011235955	0.11666666666666667	85	69	106	11	4	0	5	13	6	5	6	6	0	25	32	25	24	23	30	21	25	30	25	2.0	0.0	0.011834319526627219	0.0	1.4285714285714286	n/a	0.6818181818181818	0.5	1.0	0.02702702702702703	3.0	0.057692307692307696	n/a	n/a	n/a	n/a	n/a	n/a
343	A1_rep-1_tau-275_lambda-nan_part-38	A1	0.275	n/a	0	n/a	7.0	1.0	4.0	2.0	2.3333333333333335	1.247219128924647	1.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	2.0	324	3	30	52	0.16049382716049382	0.16049382716049382	0.36706342585971613	272	0.8395061728395061	19	16	17	0.168141592920354	0.16494845360824742	0.14912280701754385	94	81	97	9	9	9	1	4	5	5	5	5	0	22	27	27	13	32	31	31	28	31	30	1.0	1.0	0.05263157894736842	0.011363636363636364	1.5192307692307692	n/a	0.12195121951219512	0.2857142857142857	4.0	0.03125	1.0	0.011235955056179775	n/a	n/a	n/a	n/a	n/a	n/a
344	A1_rep-1_tau-275_lambda-nan_part-39	A1	0.275	n/a	0	n/a	9.0	1.0	5.0	3.0	3.0	1.632993161855452	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	3.0	295	3	30	48	0.16271186440677965	0.16271186440677965	0.3691025786797613	247	0.8372881355932204	18	13	17	0.15517241379310345	0.15476190476190477	0.17894736842105263	98	71	78	6	6	6	7	5	5	5	4	4	0	19	30	22	24	31	26	27	32	22	14	2.0	5.0	0.015873015873015872	0.06329113924050633	0.8958333333333334	n/a	0.2647058823529412	0.2222222222222222	0.0	0.0	2.0	0.028985507246376812	n/a	n/a	n/a	n/a	n/a	n/a
345	A1_rep-1_tau-275_lambda-nan_part-4	A1	0.275	n/a	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	314	3	30	45	0.14331210191082802	0.14331210191082802	0.35039084371131685	269	0.856687898089172	13	19	13	0.125	0.18811881188118812	0.11926605504587157	91	82	96	6	4	10	4	7	5	2	4	3	0	20	26	26	27	28	22	34	31	33	22	3.0	1.0	0.028037383177570093	0.007462686567164179	1.2444444444444445	n/a	0.23809523809523808	0.125	4.0	0.0547945205479452	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346	A1_rep-1_tau-275_lambda-nan_part-40	A1	0.275	n/a	0	n/a	8.0	1.0	6.0	1.0	2.6666666666666665	2.3570226039551585	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	2.0	323	3	30	63	0.19504643962848298	0.19504643962848298	0.3962364521554466	260	0.804953560371517	28	12	23	0.23728813559322035	0.13043478260869565	0.20353982300884957	90	80	90	8	7	14	5	9	6	4	8	2	0	28	25	22	25	20	25	32	28	32	23	0.0	1.0	0.0	0.034482758620689655	1.3650793650793651	n/a	0.5294117647058824	0.5	6.0	0.03076923076923077	1.0	0.015873015873015872	n/a	n/a	n/a	n/a	n/a	n/a
347	A1_rep-1_tau-275_lambda-nan_part-41	A1	0.275	n/a	0	n/a	11.0	4.0	3.0	4.0	3.6666666666666665	0.4714045207910317	2.0	1.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	309	3	30	64	0.20711974110032363	0.20711974110032363	0.4052420930096706	245	0.7928802588996764	22	25	17	0.20952380952380953	0.24271844660194175	0.16831683168316833	83	78	84	5	10	12	6	8	3	6	5	9	0	9	26	21	25	28	30	26	28	27	25	5.0	0.0	0.08196721311475409	0.0	1.453125	n/a	0.5428571428571428	0.45454545454545453	3.0	0.0234375	0.0	0.0	1.0	2.0	0.038461538461538464	0.14285714285714285	n/a	n/a
348	A1_rep-1_tau-275_lambda-nan_part-42	A1	0.275	n/a	0	n/a	10.0	2.0	5.0	3.0	3.3333333333333335	1.247219128924647	1.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	296	3	30	56	0.1891891891891892	0.1891891891891892	0.3916588309780929	240	0.8108108108108109	23	12	21	0.20175438596491227	0.15584415584415584	0.2	91	65	84	6	6	7	3	7	6	11	5	4	1	20	28	20	18	29	28	25	31	19	22	1.0	7.0	0.018867924528301886	0.07291666666666667	1.5535714285714286	n/a	0.21739130434782608	0.2	0.0	0.0	2.0	0.044444444444444446	n/a	n/a	n/a	n/a	n/a	n/a
349	A1_rep-1_tau-275_lambda-nan_part-43	A1	0.275	n/a	0	n/a	11.0	4.0	4.0	3.0	3.6666666666666665	0.4714045207910317	1.0	1.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	2.0	305	3	30	56	0.18360655737704917	0.18360655737704917	0.38716300115739044	249	0.8163934426229508	17	24	15	0.1588785046728972	0.25	0.14705882352941177	90	72	87	5	8	8	2	10	7	3	5	8	0	20	24	28	24	26	20	28	30	28	21	5.0	1.0	0.03968253968253968	0.041666666666666664	1.4464285714285714	n/a	0.3181818181818182	0.2727272727272727	1.0	0.010416666666666666	0.0	0.0	3.0	1.0	0.08823529411764706	0.09090909090909091	n/a	n/a
350	A1_rep-1_tau-275_lambda-nan_part-44	A1	0.275	n/a	0	n/a	6.0	3.0	1.0	2.0	2.0	0.816496580927726	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	310	3	30	72	0.23225806451612904	0.23225806451612904	0.42227272701815666	238	0.7677419354838709	24	24	24	0.25263157894736843	0.22018348623853212	0.22641509433962265	71	85	82	5	10	9	9	9	6	9	7	8	0	11	26	16	27	22	24	19	29	28	36	3.0	0.0	0.023255813953488372	0.0	1.6111111111111112	n/a	0.875	0.5	2.0	0.027777777777777776	1.0	0.02564102564102564	n/a	n/a	n/a	n/a	n/a	n/a
351	A1_rep-1_tau-275_lambda-nan_part-45	A1	0.275	n/a	0	n/a	9.0	4.0	3.0	2.0	3.0	0.816496580927726	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	313	3	30	57	0.18210862619808307	0.18210862619808307	0.3859340286400383	256	0.8178913738019169	20	20	17	0.18867924528301888	0.2	0.1588785046728972	86	80	90	12	4	6	11	5	3	7	3	6	0	24	26	25	25	26	26	29	30	22	23	0.0	3.0	0.0	0.05660377358490566	1.4210526315789473	n/a	0.6923076923076923	0.7777777777777778	3.0	0.034482758620689655	1.0	0.015384615384615385	2.0	n/a	0.03571428571428571	n/a	n/a	n/a
352	A1_rep-1_tau-275_lambda-nan_part-46	A1	0.275	n/a	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	1.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	1.0	315	3	30	68	0.21587301587301588	0.21587301587301588	0.4114266117923153	247	0.7841269841269841	23	25	20	0.21296296296296297	0.25510204081632654	0.1834862385321101	85	73	89	12	13	5	6	7	8	4	6	7	0	19	23	31	30	24	22	20	24	29	25	1.0	1.0	0.012987012987012988	0.00819672131147541	1.5588235294117647	n/a	0.7674418604651163	0.625	1.0	0.03571428571428571	5.0	0.056818181818181816	n/a	n/a	n/a	n/a	n/a	n/a
353	A1_rep-1_tau-275_lambda-nan_part-47	A1	0.275	n/a	0	n/a	7.0	2.0	4.0	1.0	2.3333333333333335	1.247219128924647	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	322	3	30	48	0.14906832298136646	0.14906832298136646	0.3561558058840112	274	0.8509316770186336	14	16	18	0.12727272727272726	0.1702127659574468	0.15254237288135594	96	78	100	5	7	8	0	8	3	5	6	6	0	24	29	25	26	28	33	31	30	19	29	2.0	2.0	0.02040816326530612	0.016666666666666666	0.9791666666666666	n/a	0.05128205128205128	0.14285714285714285	3.0	0.0375	0.0	0.0	0.0	n/a	0.0	n/a	n/a	n/a
354	A1_rep-1_tau-275_lambda-nan_part-48	A1	0.275	n/a	0	n/a	10.0	3.0	5.0	2.0	3.3333333333333335	1.247219128924647	2.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	288	3	30	44	0.1527777777777778	0.1527777777777778	0.35977316241635054	244	0.8472222222222222	18	12	14	0.17647058823529413	0.1411764705882353	0.13861386138613863	84	73	87	2	7	3	7	5	2	4	10	4	0	12	21	22	19	31	28	32	26	28	25	2.0	7.0	0.06451612903225806	0.06930693069306931	1.0227272727272727	n/a	0.05263157894736842	0.1	1.0	0.012658227848101266	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
355	A1_rep-1_tau-275_lambda-nan_part-49	A1	0.275	n/a	0	n/a	10.0	3.0	2.0	5.0	3.3333333333333335	1.247219128924647	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	1.0	300	3	30	49	0.16333333333333333	0.16333333333333333	0.3696695220809467	251	0.8366666666666667	19	15	15	0.18627450980392157	0.15	0.15306122448979592	83	85	83	5	10	4	7	7	3	3	8	2	0	31	26	21	29	25	24	22	27	16	30	1.0	7.0	0.008333333333333333	0.04929577464788732	1.2857142857142858	n/a	0.34	0.3	1.0	0.1111111111111111	0.0	0.0	1.0	n/a	0.09090909090909091	n/a	n/a	n/a
356	A1_rep-1_tau-275_lambda-nan_part-5	A1	0.275	n/a	0	n/a	10.0	2.0	4.0	4.0	3.3333333333333335	0.9428090415820634	1.0	1.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	291	3	30	48	0.16494845360824742	0.16494845360824742	0.3711340206185567	243	0.8350515463917526	20	11	17	0.19230769230769232	0.12359550561797752	0.17346938775510204	84	78	81	6	2	2	9	9	3	3	7	7	0	22	25	24	27	27	14	26	29	29	20	3.0	3.0	0.036585365853658534	0.025423728813559324	1.1041666666666667	n/a	0.34146341463414637	0.4	4.0	0.04395604395604396	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
357	A1_rep-1_tau-275_lambda-nan_part-50	A1	0.275	n/a	0	n/a	6.0	3.0	1.0	2.0	2.0	0.816496580927726	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	332	3	30	67	0.20180722891566266	0.20180722891566266	0.40134906412379234	265	0.7981927710843374	14	28	25	0.12844036697247707	0.24347826086956523	0.23148148148148148	95	87	83	2	7	7	6	6	12	10	9	8	0	12	28	29	30	30	24	26	27	28	31	4.0	1.0	0.032520325203252036	0.012195121951219513	1.5970149253731343	n/a	0.0	0.0	1.0	0.007874015748031496	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358	A1_rep-1_tau-275_lambda-nan_part-6	A1	0.275	n/a	0	n/a	4.0	0.0	3.0	1.0	1.3333333333333333	1.247219128924647	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	342	3	30	45	0.13157894736842105	0.13157894736842105	0.3380324362806613	297	0.868421052631579	22	7	16	0.18333333333333332	0.061946902654867256	0.14678899082568808	98	106	93	3	6	9	3	4	10	1	7	2	0	22	29	27	33	32	26	34	29	34	31	1.0	1.0	0.011235955056179775	0.007407407407407408	1.4	n/a	0.0	0.0	2.0	0.024096385542168676	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
359	A1_rep-1_tau-275_lambda-nan_part-7	A1	0.275	n/a	0	n/a	6.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	312	3	30	61	0.1955128205128205	0.1955128205128205	0.3965949539869893	251	0.8044871794871795	15	20	26	0.13761467889908258	0.20408163265306123	0.24761904761904763	94	78	79	13	8	4	3	4	5	6	9	9	0	23	28	21	22	32	31	23	27	21	23	0.0	3.0	0.0	0.019867549668874173	1.5901639344262295	n/a	0.0	0.16666666666666666	3.0	0.031578947368421054	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
360	A1_rep-1_tau-275_lambda-nan_part-8	A1	0.275	n/a	0	n/a	8.0	2.0	3.0	3.0	2.6666666666666665	0.4714045207910317	3.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	301	3	30	51	0.16943521594684385	0.16943521594684385	0.3751358734430636	250	0.8305647840531561	18	19	14	0.17142857142857143	0.20652173913043478	0.1346153846153846	87	73	90	4	5	2	6	10	6	4	7	7	0	12	26	34	21	26	30	23	29	29	20	5.0	1.0	0.05263157894736842	0.00909090909090909	1.3529411764705883	n/a	0.27586206896551724	0.25	1.0	0.030303030303030304	1.0	0.015873015873015872	n/a	n/a	n/a	n/a	n/a	n/a
361	A1_rep-1_tau-275_lambda-nan_part-9	A1	0.275	n/a	0	n/a	7.0	1.0	3.0	3.0	2.3333333333333335	0.9428090415820634	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	323	3	30	59	0.1826625386996904	0.1826625386996904	0.38638961639189334	264	0.8173374613003096	24	15	20	0.2	0.14705882352941177	0.19801980198019803	96	87	81	6	5	4	5	8	8	7	8	8	0	19	30	23	31	28	28	25	28	23	29	3.0	2.0	0.02564102564102564	0.019417475728155338	1.4915254237288136	n/a	0.25	0.2857142857142857	1.0	0.030303030303030304	1.0	0.017543859649122806	0.0	n/a	0.0	n/a	n/a	n/a
362	A1_rep-1_tau-300_lambda-nan_part-1	A1	0.3	n/a	0	n/a	9.0	3.0	4.0	2.0	3.0	0.816496580927726	1.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	295	3	30	55	0.1864406779661017	0.1864406779661017	0.3894618743415613	240	0.8135593220338984	13	21	21	0.13829787234042554	0.23863636363636365	0.18584070796460178	81	67	92	4	9	7	5	5	8	4	7	6	0	21	27	18	20	24	22	23	29	29	27	3.0	4.0	0.024193548387096774	0.043010752688172046	1.290909090909091	n/a	0.35294117647058826	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.2222222222222222	n/a	n/a
363	A1_rep-1_tau-300_lambda-nan_part-10	A1	0.3	n/a	0	n/a	7.0	1.0	4.0	2.0	2.3333333333333335	1.247219128924647	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	308	3	30	69	0.22402597402597402	0.22402597402597402	0.41693924855749387	239	0.775974025974026	27	18	24	0.23275862068965517	0.20454545454545456	0.23076923076923078	89	70	80	5	9	9	9	5	9	8	6	8	1	31	27	18	20	23	22	28	26	20	24	1.0	4.0	0.012195121951219513	0.022727272727272728	1.6956521739130435	n/a	0.44	0.2857142857142857	1.0	0.04	1.0	0.04	n/a	n/a	n/a	n/a	n/a	n/a
364	A1_rep-1_tau-300_lambda-nan_part-11	A1	0.3	n/a	0	n/a	10.0	1.0	5.0	4.0	3.3333333333333335	1.699673171197595	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	3.0	301	3	30	48	0.15946843853820597	0.15946843853820597	0.36611235385929336	253	0.840531561461794	22	11	15	0.1896551724137931	0.12941176470588237	0.15	94	74	85	3	5	8	4	5	7	6	5	5	0	25	29	28	32	31	19	30	24	15	20	1.0	1.0	0.015625	0.013888888888888888	1.2083333333333333	n/a	0.5882352941176471	0.6	1.0	0.008064516129032258	4.0	0.13793103448275862	3.0	n/a	0.25	n/a	n/a	n/a
365	A1_rep-1_tau-300_lambda-nan_part-12	A1	0.3	n/a	0	n/a	10.0	3.0	6.0	1.0	3.3333333333333335	2.0548046676563256	0.0	1.0	2.0	0.0	0.0	1.0	2.0	1.0	1.0	2.0	305	3	30	62	0.20327868852459016	0.20327868852459016	0.40243814843564824	243	0.7967213114754098	27	18	17	0.25	0.225	0.1452991452991453	81	62	100	13	8	7	4	8	3	8	9	2	0	23	25	15	32	28	27	25	23	26	19	0.0	3.0	0.0	0.022727272727272728	1.7741935483870968	n/a	0.45454545454545453	0.5	1.0	0.01020408163265306	6.0	0.12	n/a	n/a	n/a	n/a	n/a	n/a
366	A1_rep-1_tau-300_lambda-nan_part-13	A1	0.3	n/a	0	n/a	6.0	2.0	3.0	1.0	2.0	0.816496580927726	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	311	3	30	49	0.15755627009646303	0.15755627009646303	0.3643244321339888	262	0.842443729903537	15	17	17	0.14285714285714285	0.17894736842105263	0.15315315315315314	90	78	94	10	2	9	6	4	5	3	2	7	1	18	25	27	19	32	31	33	21	29	27	1.0	2.0	0.011235955056179775	0.04	1.3265306122448979	n/a	0.17647058823529413	0.3333333333333333	0.0	0.0	1.0	0.0625	1.0	1.0	0.025	0.3333333333333333	n/a	n/a
367	A1_rep-1_tau-300_lambda-nan_part-14	A1	0.3	n/a	0	n/a	10.0	2.0	4.0	4.0	3.3333333333333335	0.9428090415820634	2.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	292	3	30	53	0.1815068493150685	0.1815068493150685	0.3854375603995873	239	0.8184931506849316	21	20	12	0.1926605504587156	0.2222222222222222	0.12903225806451613	88	70	81	0	4	9	6	6	11	4	9	4	0	14	23	26	23	30	25	25	27	21	25	5.0	1.0	0.05813953488372093	0.010752688172043012	1.1320754716981132	n/a	0.2619047619047619	0.1	3.0	0.04225352112676056	1.0	0.023809523809523808	n/a	n/a	n/a	n/a	n/a	n/a
368	A1_rep-1_tau-300_lambda-nan_part-15	A1	0.3	n/a	0	n/a	10.0	2.0	4.0	4.0	3.3333333333333335	0.9428090415820634	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	316	3	30	55	0.17405063291139242	0.17405063291139242	0.3791530167287821	261	0.8259493670886076	19	20	16	0.16379310344827586	0.19607843137254902	0.16326530612244897	97	82	82	6	5	5	9	5	6	5	6	8	0	20	29	23	16	25	30	31	26	28	33	2.0	3.0	0.025974025974025976	0.026785714285714284	1.3818181818181818	n/a	0.5151515151515151	0.4	3.0	0.02912621359223301	2.0	0.08333333333333333	n/a	n/a	n/a	n/a	n/a	n/a
369	A1_rep-1_tau-300_lambda-nan_part-16	A1	0.3	n/a	0	n/a	6.0	2.0	2.0	2.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	340	3	30	66	0.19411764705882353	0.19411764705882353	0.39551989350621736	274	0.8058823529411765	14	32	20	0.1320754716981132	0.26666666666666666	0.17543859649122806	92	88	94	6	3	6	13	6	9	8	8	5	2	19	30	30	23	30	27	28	27	26	34	5.0	0.0	0.024752475247524754	0.0	1.5454545454545454	n/a	0.2391304347826087	0.16666666666666666	0.0	0.0	1.0	0.011627906976744186	n/a	n/a	n/a	n/a	n/a	n/a
370	A1_rep-1_tau-300_lambda-nan_part-17	A1	0.3	n/a	0	n/a	10.0	4.0	4.0	2.0	3.3333333333333335	0.9428090415820634	2.0	1.0	1.0	2.0	0.0	2.0	0.0	0.0	1.0	1.0	316	3	30	39	0.12341772151898735	0.12341772151898735	0.3289160797742321	277	0.8765822784810127	14	12	13	0.1308411214953271	0.11764705882352941	0.12149532710280374	93	90	94	4	4	6	3	5	3	7	6	1	0	13	30	28	28	31	23	29	30	31	34	6.0	4.0	0.044444444444444446	0.03125	1.1025641025641026	n/a	0.015151515151515152	0.1	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
371	A1_rep-1_tau-300_lambda-nan_part-18	A1	0.3	n/a	0	n/a	8.0	0.0	6.0	2.0	2.6666666666666665	2.494438257849294	0.0	0.0	1.0	1.0	1.0	2.0	0.0	1.0	2.0	0.0	313	3	30	41	0.13099041533546327	0.13099041533546327	0.3373898730337146	272	0.8690095846645367	15	6	20	0.125	0.07692307692307693	0.17391304347826086	105	72	95	4	6	4	3	6	3	6	3	5	1	32	30	21	28	28	23	30	25	20	35	3.0	3.0	0.05084745762711865	0.0196078431372549	1.3902439024390243	n/a	0.4146341463414634	0.25	0.0	0.0	0.0	0.0	2.0	n/a	0.038461538461538464	n/a	n/a	n/a
372	A1_rep-1_tau-300_lambda-nan_part-19	A1	0.3	n/a	0	n/a	9.0	2.0	2.0	5.0	3.0	1.4142135623730951	3.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	321	3	30	48	0.14953271028037382	0.14953271028037382	0.3566127855764282	273	0.8504672897196262	13	24	11	0.12380952380952381	0.20869565217391303	0.10891089108910891	92	91	90	2	6	4	6	4	4	8	7	6	1	14	21	32	29	27	28	28	29	30	35	7.0	2.0	0.051094890510948905	0.0125	1.3125	n/a	0.16666666666666666	0.1111111111111111	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373	A1_rep-1_tau-300_lambda-nan_part-2	A1	0.3	n/a	0	n/a	9.0	2.0	5.0	2.0	3.0	1.4142135623730951	0.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	299	3	30	54	0.1806020066889632	0.1806020066889632	0.38468808386650466	245	0.8193979933110368	25	13	16	0.2336448598130841	0.15476190476190477	0.14814814814814814	82	71	92	9	6	5	2	7	5	4	8	8	0	27	25	20	23	29	23	19	28	22	29	4.0	1.0	0.03418803418803419	0.012987012987012988	1.2592592592592593	n/a	0.23684210526315788	0.2222222222222222	2.0	0.03076923076923077	1.0	0.1	1.0	n/a	0.03333333333333333	n/a	n/a	n/a
374	A1_rep-1_tau-300_lambda-nan_part-20	A1	0.3	n/a	0	n/a	9.0	3.0	4.0	2.0	3.0	0.816496580927726	1.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	330	3	30	51	0.15454545454545454	0.15454545454545454	0.36147082458310986	279	0.8454545454545455	22	11	18	0.19642857142857142	0.10576923076923077	0.15789473684210525	90	93	96	6	7	5	8	8	5	4	6	2	0	28	28	27	28	28	28	32	23	22	35	1.0	2.0	0.02040816326530612	0.018518518518518517	1.3137254901960784	n/a	0.21739130434782608	0.2222222222222222	5.0	0.034482758620689655	1.0	0.03571428571428571	n/a	n/a	n/a	n/a	n/a	n/a
375	A1_rep-1_tau-300_lambda-nan_part-21	A1	0.3	n/a	0	n/a	7.0	4.0	2.0	1.0	2.3333333333333335	1.247219128924647	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	316	3	30	46	0.14556962025316456	0.14556962025316456	0.35267422065202614	270	0.8544303797468354	9	12	25	0.09183673469387756	0.1188118811881188	0.21367521367521367	89	89	92	3	7	2	7	10	4	2	6	5	0	22	28	25	27	26	22	26	30	31	33	3.0	2.0	0.037037037037037035	0.011904761904761904	1.3478260869565217	n/a	0.3333333333333333	0.2857142857142857	0.0	0.0	2.0	0.05263157894736842	0.0	n/a	0.0	n/a	n/a	n/a
376	A1_rep-1_tau-300_lambda-nan_part-22	A1	0.3	n/a	0	n/a	6.0	2.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	326	3	30	57	0.17484662576687116	0.17484662576687116	0.37983586353161924	269	0.8251533742331288	12	29	16	0.10256410256410256	0.2871287128712871	0.14814814814814814	105	72	92	6	13	9	6	4	0	7	7	5	0	27	23	27	22	32	33	29	29	31	16	1.0	1.0	0.011627906976744186	0.010638297872340425	1.4210526315789473	n/a	0.6875	0.6666666666666666	4.0	0.030303030303030304	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
377	A1_rep-1_tau-300_lambda-nan_part-23	A1	0.3	n/a	0	n/a	6.0	0.0	5.0	1.0	2.0	2.160246899469287	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	321	3	30	60	0.18691588785046728	0.18691588785046728	0.3898439927965273	261	0.8130841121495327	25	14	21	0.20833333333333334	0.16279069767441862	0.1826086956521739	95	72	94	8	3	8	7	10	6	4	10	4	0	28	26	23	23	26	20	29	26	24	36	5.0	0.0	0.04504504504504504	0.0	1.5333333333333334	n/a	0.2222222222222222	0.16666666666666666	1.0	0.008	0.0	0.0	n/a	n/a	n/a	n/a	n/a	n/a
378	A1_rep-1_tau-300_lambda-nan_part-24	A1	0.3	n/a	0	n/a	10.0	2.0	4.0	4.0	3.3333333333333335	0.9428090415820634	3.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	290	3	30	40	0.13793103448275862	0.13793103448275862	0.3448275862068965	250	0.8620689655172413	15	11	14	0.1485148514851485	0.11827956989247312	0.14583333333333334	86	82	82	3	8	3	2	4	5	4	3	8	0	8	24	25	21	32	23	32	33	28	24	5.0	4.0	0.07462686567164178	0.03305785123966942	1.1	n/a	0.2	0.2	1.0	0.00980392156862745	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
379	A1_rep-1_tau-300_lambda-nan_part-25	A1	0.3	n/a	0	n/a	4.0	0.0	4.0	0.0	1.3333333333333333	1.8856180831641267	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	328	3	30	73	0.2225609756097561	0.2225609756097561	0.41596584925374547	255	0.7774390243902439	30	17	26	0.25	0.19318181818181818	0.21666666666666667	90	71	94	12	7	6	7	7	9	9	4	12	0	24	29	19	19	29	27	27	32	24	25	0.0	2.0	0.0	0.010869565217391304	1.6712328767123288	n/a	0.08333333333333333	0.25	1.0	0.027777777777777776	1.0	0.09090909090909091	n/a	n/a	n/a	n/a	n/a	n/a
380	A1_rep-1_tau-300_lambda-nan_part-26	A1	0.3	n/a	0	n/a	6.0	3.0	2.0	1.0	2.0	0.816496580927726	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	325	3	30	60	0.18461538461538463	0.18461538461538463	0.38798523732056894	265	0.8153846153846154	16	27	17	0.13559322033898305	0.2755102040816326	0.1559633027522936	102	71	92	5	8	5	1	7	3	5	14	12	0	20	28	31	24	29	33	31	20	24	25	1.0	2.0	0.041666666666666664	0.014925373134328358	1.5666666666666667	n/a	1.0	0.6666666666666666	1.0	0.008695652173913044	1.0	0.02631578947368421	1.0	n/a	0.07142857142857142	n/a	n/a	n/a
